pair,name,operations,sample,wall_ns,allocated_words
1,incremental.raw.changed.depth_1,16777216,1,32.324252,0.000001
1,incremental.raw.changed.depth_1,16777216,2,31.689225,0.000001
1,incremental.raw.changed.depth_1,16777216,3,31.657052,0.000001
1,incremental.raw.changed.depth_1,16777216,4,31.627536,0.000001
1,incremental.raw.changed.depth_1,16777216,5,31.607627,0.000001
1,incremental.raw.changed.depth_1,16777216,6,31.033935,0.000001
1,incremental.raw.changed.depth_1,16777216,7,31.053659,0.000001
1,incremental.raw.changed.depth_1,16777216,8,31.126731,0.000001
1,incremental.raw.changed.depth_1,16777216,9,31.611023,0.000001
1,r1.changed.depth_1,16777216,1,36.229309,4.000001
1,r1.changed.depth_1,16777216,2,35.921033,4.000001
1,r1.changed.depth_1,16777216,3,34.114350,4.000001
1,r1.changed.depth_1,16777216,4,34.034599,4.000001
1,r1.changed.depth_1,16777216,5,34.120262,4.000001
1,r1.changed.depth_1,16777216,6,34.283460,4.000001
1,r1.changed.depth_1,16777216,7,33.747682,4.000001
1,r1.changed.depth_1,16777216,8,33.733187,4.000001
1,r1.changed.depth_1,16777216,9,33.777482,4.000001
1,incremental.raw.changed.depth_10,8388608,1,110.381961,0.000001
1,incremental.raw.changed.depth_10,8388608,2,110.564230,0.000001
1,incremental.raw.changed.depth_10,8388608,3,103.223584,0.000001
1,incremental.raw.changed.depth_10,8388608,4,96.188671,0.000001
1,incremental.raw.changed.depth_10,8388608,5,96.632618,0.000001
1,incremental.raw.changed.depth_10,8388608,6,97.109080,0.000001
1,incremental.raw.changed.depth_10,8388608,7,96.691963,0.000001
1,incremental.raw.changed.depth_10,8388608,8,96.253274,0.000001
1,incremental.raw.changed.depth_10,8388608,9,103.183140,0.000001
1,r1.changed.depth_10,4194304,1,125.274710,4.000002
1,r1.changed.depth_10,4194304,2,125.411020,4.000002
1,r1.changed.depth_10,4194304,3,129.644661,4.000002
1,r1.changed.depth_10,4194304,4,131.578417,4.000002
1,r1.changed.depth_10,4194304,5,130.699163,4.000002
1,r1.changed.depth_10,4194304,6,130.971898,4.000002
1,r1.changed.depth_10,4194304,7,131.264414,4.000002
1,r1.changed.depth_10,4194304,8,131.023171,4.000002
1,r1.changed.depth_10,4194304,9,130.916590,4.000002
1,incremental.raw.changed.depth_100,524288,1,1083.089956,0.000019
1,incremental.raw.changed.depth_100,524288,2,1082.486961,0.000019
1,incremental.raw.changed.depth_100,524288,3,1081.985374,0.000019
1,incremental.raw.changed.depth_100,524288,4,1083.045845,0.000019
1,incremental.raw.changed.depth_100,524288,5,1082.443305,0.000019
1,incremental.raw.changed.depth_100,524288,6,1081.747087,0.000019
1,incremental.raw.changed.depth_100,524288,7,1084.591077,0.000019
1,incremental.raw.changed.depth_100,524288,8,1082.861218,0.000019
1,incremental.raw.changed.depth_100,524288,9,1084.198175,0.000019
1,r1.changed.depth_100,524288,1,1160.383363,4.000019
1,r1.changed.depth_100,524288,2,1122.314188,4.000019
1,r1.changed.depth_100,524288,3,1098.926532,4.000019
1,r1.changed.depth_100,524288,4,1095.914740,4.000019
1,r1.changed.depth_100,524288,5,1097.017503,4.000019
1,r1.changed.depth_100,524288,6,1098.354460,4.000019
1,r1.changed.depth_100,524288,7,1097.415861,4.000019
1,r1.changed.depth_100,524288,8,1097.027052,4.000019
1,r1.changed.depth_100,524288,9,1096.189862,4.000019
1,incremental.raw.cutoff.depth_10,16777216,1,31.198866,0.000001
1,incremental.raw.cutoff.depth_10,16777216,2,31.198383,0.000001
1,incremental.raw.cutoff.depth_10,16777216,3,30.542850,0.000001
1,incremental.raw.cutoff.depth_10,16777216,4,29.875878,0.000001
1,incremental.raw.cutoff.depth_10,16777216,5,29.874869,0.000001
1,incremental.raw.cutoff.depth_10,16777216,6,29.909074,0.000001
1,incremental.raw.cutoff.depth_10,16777216,7,29.871103,0.000001
1,incremental.raw.cutoff.depth_10,16777216,8,29.864196,0.000001
1,incremental.raw.cutoff.depth_10,16777216,9,29.864310,0.000001
1,r1.cutoff.depth_10,16777216,1,30.159597,4.000001
1,r1.cutoff.depth_10,16777216,2,30.163704,4.000001
1,r1.cutoff.depth_10,16777216,3,30.158688,4.000001
1,r1.cutoff.depth_10,16777216,4,30.149877,4.000001
1,r1.cutoff.depth_10,16777216,5,30.453137,4.000001
1,r1.cutoff.depth_10,16777216,6,30.251030,4.000001
1,r1.cutoff.depth_10,16777216,7,30.149394,4.000001
1,r1.cutoff.depth_10,16777216,8,30.435331,4.000001
1,r1.cutoff.depth_10,16777216,9,30.239889,4.000001
1,r1.fan_in.diamond,8388608,1,88.173266,16.000001
1,r1.fan_in.diamond,8388608,2,88.645692,16.000001
1,r1.fan_in.diamond,8388608,3,90.123194,16.000001
1,r1.fan_in.diamond,8388608,4,90.772744,16.000001
1,r1.fan_in.diamond,8388608,5,94.481834,16.000001
1,r1.fan_in.diamond,8388608,6,94.279414,16.000001
1,r1.fan_in.diamond,8388608,7,93.549374,16.000001
1,r1.fan_in.diamond,8388608,8,92.670092,16.000001
1,r1.fan_in.diamond,8388608,9,88.598000,16.000001
1,incremental.raw.changed.depth_1,16777216,1,33.174445,0.000001
1,incremental.raw.changed.depth_1,16777216,2,33.217901,0.000001
1,incremental.raw.changed.depth_1,16777216,3,33.166174,0.000001
1,incremental.raw.changed.depth_1,16777216,4,33.200550,0.000001
1,incremental.raw.changed.depth_1,16777216,5,33.176718,0.000001
1,incremental.raw.changed.depth_1,16777216,6,33.181365,0.000001
1,incremental.raw.changed.depth_1,16777216,7,33.191441,0.000001
1,incremental.raw.changed.depth_1,16777216,8,33.204969,0.000001
1,incremental.raw.changed.depth_1,16777216,9,33.184762,0.000001
1,r2.changed.depth_1,16777216,1,33.980967,4.000001
1,r2.changed.depth_1,16777216,2,33.842568,4.000001
1,r2.changed.depth_1,16777216,3,33.917246,4.000001
1,r2.changed.depth_1,16777216,4,33.849233,4.000001
1,r2.changed.depth_1,16777216,5,33.882500,4.000001
1,r2.changed.depth_1,16777216,6,33.898473,4.000001
1,r2.changed.depth_1,16777216,7,33.851691,4.000001
1,r2.changed.depth_1,16777216,8,33.906943,4.000001
1,r2.changed.depth_1,16777216,9,33.977457,4.000001
1,incremental.raw.changed.depth_10,8388608,1,101.278999,0.000001
1,incremental.raw.changed.depth_10,8388608,2,98.556399,0.000001
1,incremental.raw.changed.depth_10,8388608,3,99.331857,0.000001
1,incremental.raw.changed.depth_10,8388608,4,98.578226,0.000001
1,incremental.raw.changed.depth_10,8388608,5,97.503772,0.000001
1,incremental.raw.changed.depth_10,8388608,6,99.989649,0.000001
1,incremental.raw.changed.depth_10,8388608,7,98.773114,0.000001
1,incremental.raw.changed.depth_10,8388608,8,97.307066,0.000001
1,incremental.raw.changed.depth_10,8388608,9,97.674473,0.000001
1,r2.changed.depth_10,4194304,1,137.676693,4.000002
1,r2.changed.depth_10,4194304,2,134.936101,4.000002
1,r2.changed.depth_10,4194304,3,123.403311,4.000002
1,r2.changed.depth_10,4194304,4,123.451969,4.000002
1,r2.changed.depth_10,4194304,5,126.769805,4.000002
1,r2.changed.depth_10,4194304,6,120.990990,4.000002
1,r2.changed.depth_10,4194304,7,121.618541,4.000002
1,r2.changed.depth_10,4194304,8,121.698861,4.000002
1,r2.changed.depth_10,4194304,9,127.608814,4.000002
1,incremental.raw.changed.depth_100,524288,1,1016.418537,0.000019
1,incremental.raw.changed.depth_100,524288,2,1001.764304,0.000019
1,incremental.raw.changed.depth_100,524288,3,991.775323,0.000019
1,incremental.raw.changed.depth_100,524288,4,990.987701,0.000019
1,incremental.raw.changed.depth_100,524288,5,991.228262,0.000019
1,incremental.raw.changed.depth_100,524288,6,991.172783,0.000019
1,incremental.raw.changed.depth_100,524288,7,991.184152,0.000019
1,incremental.raw.changed.depth_100,524288,8,991.271918,0.000019
1,incremental.raw.changed.depth_100,524288,9,991.260549,0.000019
1,r2.changed.depth_100,524288,1,1142.999736,4.000019
1,r2.changed.depth_100,524288,2,1141.864686,4.000019
1,r2.changed.depth_100,524288,3,1044.898909,4.000019
1,r2.changed.depth_100,524288,4,1030.983185,4.000019
1,r2.changed.depth_100,524288,5,1031.915417,4.000019
1,r2.changed.depth_100,524288,6,1032.650289,4.000019
1,r2.changed.depth_100,524288,7,1031.463398,4.000019
1,r2.changed.depth_100,524288,8,1032.419277,4.000019
1,r2.changed.depth_100,524288,9,1033.851731,4.000019
1,incremental.raw.cutoff.depth_10,16777216,1,31.469341,0.000001
1,incremental.raw.cutoff.depth_10,16777216,2,30.910385,0.000001
1,incremental.raw.cutoff.depth_10,16777216,3,29.873718,0.000001
1,incremental.raw.cutoff.depth_10,16777216,4,29.882841,0.000001
1,incremental.raw.cutoff.depth_10,16777216,5,29.488319,0.000001
1,incremental.raw.cutoff.depth_10,16777216,6,29.426218,0.000001
1,incremental.raw.cutoff.depth_10,16777216,7,29.413158,0.000001
1,incremental.raw.cutoff.depth_10,16777216,8,29.948353,0.000001
1,incremental.raw.cutoff.depth_10,16777216,9,29.893698,0.000001
1,r2.cutoff.depth_10,16777216,1,30.186001,4.000001
1,r2.cutoff.depth_10,16777216,2,30.168408,4.000001
1,r2.cutoff.depth_10,16777216,3,30.148868,4.000001
1,r2.cutoff.depth_10,16777216,4,30.145699,4.000001
1,r2.cutoff.depth_10,16777216,5,30.147731,4.000001
1,r2.cutoff.depth_10,16777216,6,30.135695,4.000001
1,r2.cutoff.depth_10,16777216,7,30.158105,4.000001
1,r2.cutoff.depth_10,16777216,8,30.156542,4.000001
1,r2.cutoff.depth_10,16777216,9,30.182122,4.000001
1,r2.fan_in.diamond,8388608,1,91.871726,16.000001
1,r2.fan_in.diamond,8388608,2,90.482132,16.000001
1,r2.fan_in.diamond,8388608,3,90.208403,16.000001
1,r2.fan_in.diamond,8388608,4,90.435151,16.000001
1,r2.fan_in.diamond,8388608,5,91.948493,16.000001
1,r2.fan_in.diamond,8388608,6,92.205767,16.000001
1,r2.fan_in.diamond,8388608,7,93.388820,16.000001
1,r2.fan_in.diamond,8388608,8,93.226532,16.000001
1,r2.fan_in.diamond,8388608,9,89.224812,16.000001
1,r1.failed_retry.depth_1,8388608,1,102.401032,8.000001
1,r1.failed_retry.depth_1,8388608,2,99.051846,8.000001
1,r1.failed_retry.depth_1,8388608,3,98.029489,8.000001
1,r1.failed_retry.depth_1,8388608,4,98.180152,8.000001
1,r1.failed_retry.depth_1,8388608,5,98.213064,8.000001
1,r1.failed_retry.depth_1,8388608,6,98.079681,8.000001
1,r1.failed_retry.depth_1,8388608,7,97.698205,8.000001
1,r1.failed_retry.depth_1,8388608,8,97.556352,8.000001
1,r1.failed_retry.depth_1,8388608,9,96.917148,8.000001
1,r1.failed_retry.depth_10,2097152,1,312.623001,8.000005
1,r1.failed_retry.depth_10,2097152,2,313.573764,8.000005
1,r1.failed_retry.depth_10,2097152,3,306.148081,8.000005
1,r1.failed_retry.depth_10,2097152,4,304.145260,8.000005
1,r1.failed_retry.depth_10,2097152,5,303.861611,8.000005
1,r1.failed_retry.depth_10,2097152,6,302.842636,8.000005
1,r1.failed_retry.depth_10,2097152,7,302.766352,8.000005
1,r1.failed_retry.depth_10,2097152,8,302.068202,8.000005
1,r1.failed_retry.depth_10,2097152,9,305.011326,8.000005
1,r1.failed_retry.depth_100,262144,1,2340.904757,8.000038
1,r1.failed_retry.depth_100,262144,2,2336.826583,8.000038
1,r1.failed_retry.depth_100,262144,3,2334.030796,8.000038
1,r1.failed_retry.depth_100,262144,4,2333.915290,8.000038
1,r1.failed_retry.depth_100,262144,5,2330.715688,8.000038
1,r1.failed_retry.depth_100,262144,6,2330.672942,8.000038
1,r1.failed_retry.depth_100,262144,7,2332.435542,8.000038
1,r1.failed_retry.depth_100,262144,8,2330.523785,8.000038
1,r1.failed_retry.depth_100,262144,9,2327.849870,8.000038
1,r2.failed_retry.depth_1,8388608,1,103.469603,8.000001
1,r2.failed_retry.depth_1,8388608,2,102.676751,8.000001
1,r2.failed_retry.depth_1,8388608,3,101.095566,8.000001
1,r2.failed_retry.depth_1,8388608,4,103.302938,8.000001
1,r2.failed_retry.depth_1,8388608,5,104.526777,8.000001
1,r2.failed_retry.depth_1,8388608,6,103.390448,8.000001
1,r2.failed_retry.depth_1,8388608,7,103.356143,8.000001
1,r2.failed_retry.depth_1,8388608,8,103.292109,8.000001
1,r2.failed_retry.depth_1,8388608,9,103.329882,8.000001
1,r2.failed_retry.depth_10,2097152,1,276.967967,8.000005
1,r2.failed_retry.depth_10,2097152,2,276.360083,8.000005
1,r2.failed_retry.depth_10,2097152,3,276.290848,8.000005
1,r2.failed_retry.depth_10,2097152,4,276.530272,8.000005
1,r2.failed_retry.depth_10,2097152,5,276.354854,8.000005
1,r2.failed_retry.depth_10,2097152,6,276.264700,8.000005
1,r2.failed_retry.depth_10,2097152,7,272.878651,8.000005
1,r2.failed_retry.depth_10,2097152,8,268.859367,8.000005
1,r2.failed_retry.depth_10,2097152,9,268.288659,8.000005
1,r2.failed_retry.depth_100,262144,1,2000.945642,8.000038
1,r2.failed_retry.depth_100,262144,2,2004.631824,8.000038
1,r2.failed_retry.depth_100,262144,3,2084.911102,8.000038
1,r2.failed_retry.depth_100,262144,4,2080.875674,8.000038
1,r2.failed_retry.depth_100,262144,5,2078.330908,8.000038
1,r2.failed_retry.depth_100,262144,6,2082.027095,8.000038
1,r2.failed_retry.depth_100,262144,7,2082.569154,8.000038
1,r2.failed_retry.depth_100,262144,8,2082.550054,8.000038
1,r2.failed_retry.depth_100,262144,9,2083.862455,8.000038
1,incremental.raw.changed.depth_1,16777216,1,33.804582,0.000001
1,incremental.raw.changed.depth_1,16777216,2,33.846490,0.000001
1,incremental.raw.changed.depth_1,16777216,3,33.822829,0.000001
1,incremental.raw.changed.depth_1,16777216,4,31.637910,0.000001
1,incremental.raw.changed.depth_1,16777216,5,31.437935,0.000001
1,incremental.raw.changed.depth_1,16777216,6,31.464751,0.000001
1,incremental.raw.changed.depth_1,16777216,7,31.442397,0.000001
1,incremental.raw.changed.depth_1,16777216,8,31.433885,0.000001
1,incremental.raw.changed.depth_1,16777216,9,31.386492,0.000001
1,r1b.changed.depth_1,16777216,1,31.274610,4.000001
1,r1b.changed.depth_1,16777216,2,31.104634,4.000001
1,r1b.changed.depth_1,16777216,3,31.016356,4.000001
1,r1b.changed.depth_1,16777216,4,30.974022,4.000001
1,r1b.changed.depth_1,16777216,5,31.016171,4.000001
1,r1b.changed.depth_1,16777216,6,30.990776,4.000001
1,r1b.changed.depth_1,16777216,7,30.989227,4.000001
1,r1b.changed.depth_1,16777216,8,30.994244,4.000001
1,r1b.changed.depth_1,16777216,9,31.008838,4.000001
1,incremental.raw.changed.depth_10,8388608,1,113.147735,0.000001
1,incremental.raw.changed.depth_10,8388608,2,112.554289,0.000001
1,incremental.raw.changed.depth_10,8388608,3,112.122194,0.000001
1,incremental.raw.changed.depth_10,8388608,4,111.904995,0.000001
1,incremental.raw.changed.depth_10,8388608,5,111.871714,0.000001
1,incremental.raw.changed.depth_10,8388608,6,111.944559,0.000001
1,incremental.raw.changed.depth_10,8388608,7,111.870634,0.000001
1,incremental.raw.changed.depth_10,8388608,8,111.939073,0.000001
1,incremental.raw.changed.depth_10,8388608,9,111.921651,0.000001
1,r1b.changed.depth_10,8388608,1,101.740710,4.000001
1,r1b.changed.depth_10,8388608,2,102.264750,4.000001
1,r1b.changed.depth_10,8388608,3,102.285043,4.000001
1,r1b.changed.depth_10,8388608,4,102.179541,4.000001
1,r1b.changed.depth_10,8388608,5,102.283593,4.000001
1,r1b.changed.depth_10,8388608,6,102.238999,4.000001
1,r1b.changed.depth_10,8388608,7,102.263556,4.000001
1,r1b.changed.depth_10,8388608,8,102.231155,4.000001
1,r1b.changed.depth_10,8388608,9,102.198840,4.000001
1,incremental.raw.changed.depth_100,524288,1,1018.692274,0.000019
1,incremental.raw.changed.depth_100,524288,2,989.843556,0.000019
1,incremental.raw.changed.depth_100,524288,3,990.091394,0.000019
1,incremental.raw.changed.depth_100,524288,4,990.383342,0.000019
1,incremental.raw.changed.depth_100,524288,5,990.960871,0.000019
1,incremental.raw.changed.depth_100,524288,6,990.455646,0.000019
1,incremental.raw.changed.depth_100,524288,7,990.160061,0.000019
1,incremental.raw.changed.depth_100,524288,8,989.948148,0.000019
1,incremental.raw.changed.depth_100,524288,9,991.006800,0.000019
1,r1b.changed.depth_100,524288,1,972.398993,4.000019
1,r1b.changed.depth_100,524288,2,969.159828,4.000019
1,r1b.changed.depth_100,524288,3,970.311703,4.000019
1,r1b.changed.depth_100,524288,4,970.083420,4.000019
1,r1b.changed.depth_100,524288,5,970.447218,4.000019
1,r1b.changed.depth_100,524288,6,969.188477,4.000019
1,r1b.changed.depth_100,524288,7,969.108441,4.000019
1,r1b.changed.depth_100,524288,8,969.121629,4.000019
1,r1b.changed.depth_100,524288,9,970.147994,4.000019
1,incremental.raw.cutoff.depth_10,16777216,1,32.516056,0.000001
1,incremental.raw.cutoff.depth_10,16777216,2,32.500381,0.000001
1,incremental.raw.cutoff.depth_10,16777216,3,32.493233,0.000001
1,incremental.raw.cutoff.depth_10,16777216,4,32.499429,0.000001
1,incremental.raw.cutoff.depth_10,16777216,5,32.536335,0.000001
1,incremental.raw.cutoff.depth_10,16777216,6,32.580502,0.000001
1,incremental.raw.cutoff.depth_10,16777216,7,32.506890,0.000001
1,incremental.raw.cutoff.depth_10,16777216,8,32.521072,0.000001
1,incremental.raw.cutoff.depth_10,16777216,9,32.513512,0.000001
1,r1b.cutoff.depth_10,16777216,1,27.926205,4.000001
1,r1b.cutoff.depth_10,16777216,2,27.971808,4.000001
1,r1b.cutoff.depth_10,16777216,3,27.935570,4.000001
1,r1b.cutoff.depth_10,16777216,4,28.038087,4.000001
1,r1b.cutoff.depth_10,16777216,5,28.079640,4.000001
1,r1b.cutoff.depth_10,16777216,6,28.078546,4.000001
1,r1b.cutoff.depth_10,16777216,7,28.080819,4.000001
1,r1b.cutoff.depth_10,16777216,8,28.089403,4.000001
1,r1b.cutoff.depth_10,16777216,9,28.107763,4.000001
1,r1b.fan_in.diamond,8388608,1,79.333546,16.000001
1,r1b.fan_in.diamond,8388608,2,80.284366,16.000001
1,r1b.fan_in.diamond,8388608,3,81.034557,16.000001
1,r1b.fan_in.diamond,8388608,4,80.912599,16.000001
1,r1b.fan_in.diamond,8388608,5,84.961670,16.000001
1,r1b.fan_in.diamond,8388608,6,84.842810,16.000001
1,r1b.fan_in.diamond,8388608,7,84.857703,16.000001
1,r1b.fan_in.diamond,8388608,8,84.414125,16.000001
1,r1b.fan_in.diamond,8388608,9,81.089979,16.000001
1,r1b.failed_retry.depth_1,8388608,1,91.145154,8.000001
1,r1b.failed_retry.depth_1,8388608,2,91.422208,8.000001
1,r1b.failed_retry.depth_1,8388608,3,90.180521,8.000001
1,r1b.failed_retry.depth_1,8388608,4,89.753030,8.000001
1,r1b.failed_retry.depth_1,8388608,5,89.635023,8.000001
1,r1b.failed_retry.depth_1,8388608,6,89.629310,8.000001
1,r1b.failed_retry.depth_1,8388608,7,89.651337,8.000001
1,r1b.failed_retry.depth_1,8388608,8,89.545267,8.000001
1,r1b.failed_retry.depth_1,8388608,9,89.869502,8.000001
1,r1b.failed_retry.depth_10,2097152,1,274.007789,8.000005
1,r1b.failed_retry.depth_10,2097152,2,273.913429,8.000005
1,r1b.failed_retry.depth_10,2097152,3,274.922854,8.000005
1,r1b.failed_retry.depth_10,2097152,4,274.126023,8.000005
1,r1b.failed_retry.depth_10,2097152,5,275.286652,8.000005
1,r1b.failed_retry.depth_10,2097152,6,263.793481,8.000005
1,r1b.failed_retry.depth_10,2097152,7,263.954689,8.000005
1,r1b.failed_retry.depth_10,2097152,8,264.375217,8.000005
1,r1b.failed_retry.depth_10,2097152,9,264.910682,8.000005
1,r1b.failed_retry.depth_100,262144,1,2035.587386,8.000038
1,r1b.failed_retry.depth_100,262144,2,2034.866156,8.000038
1,r1b.failed_retry.depth_100,262144,3,2039.118954,8.000038
1,r1b.failed_retry.depth_100,262144,4,2036.221304,8.000038
1,r1b.failed_retry.depth_100,262144,5,2037.551894,8.000038
1,r1b.failed_retry.depth_100,262144,6,2036.224032,8.000038
1,r1b.failed_retry.depth_100,262144,7,2035.278158,8.000038
1,r1b.failed_retry.depth_100,262144,8,2034.148565,8.000038
1,r1b.failed_retry.depth_100,262144,9,2035.141733,8.000038
1,incremental.raw.changed.depth_1,16777216,1,33.110737,0.000001
1,incremental.raw.changed.depth_1,16777216,2,33.133631,0.000001
1,incremental.raw.changed.depth_1,16777216,3,33.138463,0.000001
1,incremental.raw.changed.depth_1,16777216,4,33.108108,0.000001
1,incremental.raw.changed.depth_1,16777216,5,33.081164,0.000001
1,incremental.raw.changed.depth_1,16777216,6,33.109714,0.000001
1,incremental.raw.changed.depth_1,16777216,7,33.101500,0.000001
1,incremental.raw.changed.depth_1,16777216,8,33.092448,0.000001
1,incremental.raw.changed.depth_1,16777216,9,33.097635,0.000001
1,r1m.changed.depth_1,16777216,1,30.396222,4.000001
1,r1m.changed.depth_1,16777216,2,30.381855,4.000001
1,r1m.changed.depth_1,16777216,3,30.307646,4.000001
1,r1m.changed.depth_1,16777216,4,30.311639,4.000001
1,r1m.changed.depth_1,16777216,5,30.321416,4.000001
1,r1m.changed.depth_1,16777216,6,30.300328,4.000001
1,r1m.changed.depth_1,16777216,7,30.301209,4.000001
1,r1m.changed.depth_1,16777216,8,30.334945,4.000001
1,r1m.changed.depth_1,16777216,9,30.357953,4.000001
1,incremental.raw.changed.depth_10,8388608,1,108.453520,0.000001
1,incremental.raw.changed.depth_10,8388608,2,108.472960,0.000001
1,incremental.raw.changed.depth_10,8388608,3,111.808049,0.000001
1,incremental.raw.changed.depth_10,8388608,4,112.993234,0.000001
1,incremental.raw.changed.depth_10,8388608,5,113.434794,0.000001
1,incremental.raw.changed.depth_10,8388608,6,113.296750,0.000001
1,incremental.raw.changed.depth_10,8388608,7,112.957480,0.000001
1,incremental.raw.changed.depth_10,8388608,8,112.641715,0.000001
1,incremental.raw.changed.depth_10,8388608,9,112.493979,0.000001
1,r1m.changed.depth_10,8388608,1,106.408379,4.000001
1,r1m.changed.depth_10,8388608,2,99.366531,4.000001
1,r1m.changed.depth_10,8388608,3,104.939687,4.000001
1,r1m.changed.depth_10,8388608,4,101.773992,4.000001
1,r1m.changed.depth_10,8388608,5,106.568791,4.000001
1,r1m.changed.depth_10,8388608,6,101.862526,4.000001
1,r1m.changed.depth_10,8388608,7,100.689419,4.000001
1,r1m.changed.depth_10,8388608,8,100.679642,4.000001
1,r1m.changed.depth_10,8388608,9,100.611317,4.000001
1,incremental.raw.changed.depth_100,524288,1,1070.981853,0.000019
1,incremental.raw.changed.depth_100,524288,2,1069.662176,0.000019
1,incremental.raw.changed.depth_100,524288,3,1069.322479,0.000019
1,incremental.raw.changed.depth_100,524288,4,1070.587132,0.000019
1,incremental.raw.changed.depth_100,524288,5,1070.564394,0.000019
1,incremental.raw.changed.depth_100,524288,6,1070.995040,0.000019
1,incremental.raw.changed.depth_100,524288,7,1069.980499,0.000019
1,incremental.raw.changed.depth_100,524288,8,1070.457074,0.000019
1,incremental.raw.changed.depth_100,524288,9,1070.569851,0.000019
1,r1m.changed.depth_100,524288,1,1006.031198,4.000019
1,r1m.changed.depth_100,524288,2,1009.670086,4.000019
1,r1m.changed.depth_100,524288,3,1004.888418,4.000019
1,r1m.changed.depth_100,524288,4,1006.780622,4.000019
1,r1m.changed.depth_100,524288,5,1003.028956,4.000019
1,r1m.changed.depth_100,524288,6,998.861196,4.000019
1,r1m.changed.depth_100,524288,7,1004.310889,4.000019
1,r1m.changed.depth_100,524288,8,1006.065759,4.000019
1,r1m.changed.depth_100,524288,9,1006.584171,4.000019
1,incremental.raw.cutoff.depth_10,16777216,1,31.540154,0.000001
1,incremental.raw.cutoff.depth_10,16777216,2,31.746680,0.000001
1,incremental.raw.cutoff.depth_10,16777216,3,31.742871,0.000001
1,incremental.raw.cutoff.depth_10,16777216,4,31.761886,0.000001
1,incremental.raw.cutoff.depth_10,16777216,5,31.755022,0.000001
1,incremental.raw.cutoff.depth_10,16777216,6,31.736789,0.000001
1,incremental.raw.cutoff.depth_10,16777216,7,31.742331,0.000001
1,incremental.raw.cutoff.depth_10,16777216,8,31.772501,0.000001
1,incremental.raw.cutoff.depth_10,16777216,9,31.766831,0.000001
1,r1m.cutoff.depth_10,16777216,1,27.656739,4.000001
1,r1m.cutoff.depth_10,16777216,2,27.660903,4.000001
1,r1m.cutoff.depth_10,16777216,3,27.657748,4.000001
1,r1m.cutoff.depth_10,16777216,4,27.683200,4.000001
1,r1m.cutoff.depth_10,16777216,5,27.664242,4.000001
1,r1m.cutoff.depth_10,16777216,6,27.678965,4.000001
1,r1m.cutoff.depth_10,16777216,7,27.677416,4.000001
1,r1m.cutoff.depth_10,16777216,8,27.668946,4.000001
1,r1m.cutoff.depth_10,16777216,9,27.674261,4.000001
1,r1m.fan_in.diamond,8388608,1,79.191807,16.000001
1,r1m.fan_in.diamond,8388608,2,80.720667,16.000001
1,r1m.fan_in.diamond,8388608,3,81.073523,16.000001
1,r1m.fan_in.diamond,8388608,4,88.246821,16.000001
1,r1m.fan_in.diamond,8388608,5,88.783253,16.000001
1,r1m.fan_in.diamond,8388608,6,89.375732,16.000001
1,r1m.fan_in.diamond,8388608,7,81.066247,16.000001
1,r1m.fan_in.diamond,8388608,8,81.192496,16.000001
1,r1m.fan_in.diamond,8388608,9,78.823092,16.000001
1,r1m.failed_retry.depth_1,8388608,1,87.545288,8.000001
1,r1m.failed_retry.depth_1,8388608,2,87.482817,8.000001
1,r1m.failed_retry.depth_1,8388608,3,87.656503,8.000001
1,r1m.failed_retry.depth_1,8388608,4,87.646129,8.000001
1,r1m.failed_retry.depth_1,8388608,5,87.497966,8.000001
1,r1m.failed_retry.depth_1,8388608,6,87.307342,8.000001
1,r1m.failed_retry.depth_1,8388608,7,87.159151,8.000001
1,r1m.failed_retry.depth_1,8388608,8,87.129479,8.000001
1,r1m.failed_retry.depth_1,8388608,9,86.999535,8.000001
1,r1m.failed_retry.depth_10,2097152,1,278.044695,8.000005
1,r1m.failed_retry.depth_10,2097152,2,260.119918,8.000005
1,r1m.failed_retry.depth_10,2097152,3,250.262815,8.000005
1,r1m.failed_retry.depth_10,2097152,4,250.676635,8.000005
1,r1m.failed_retry.depth_10,2097152,5,250.307039,8.000005
1,r1m.failed_retry.depth_10,2097152,6,250.499284,8.000005
1,r1m.failed_retry.depth_10,2097152,7,252.044174,8.000005
1,r1m.failed_retry.depth_10,2097152,8,251.915480,8.000005
1,r1m.failed_retry.depth_10,2097152,9,253.837584,8.000005
1,r1m.failed_retry.depth_100,262144,1,1979.389708,8.000038
1,r1m.failed_retry.depth_100,262144,2,1988.166332,8.000038
1,r1m.failed_retry.depth_100,262144,3,1990.478268,8.000038
1,r1m.failed_retry.depth_100,262144,4,1988.597433,8.000038
1,r1m.failed_retry.depth_100,262144,5,1985.538802,8.000038
1,r1m.failed_retry.depth_100,262144,6,1981.907189,8.000038
1,r1m.failed_retry.depth_100,262144,7,1998.158041,8.000038
1,r1m.failed_retry.depth_100,262144,8,1998.718290,8.000038
1,r1m.failed_retry.depth_100,262144,9,1986.782081,8.000038
1,incremental.raw.changed.depth_1,16777216,1,32.859930,0.000001
1,incremental.raw.changed.depth_1,16777216,2,31.829600,0.000001
1,incremental.raw.changed.depth_1,16777216,3,31.630705,0.000001
1,incremental.raw.changed.depth_1,16777216,4,31.763918,0.000001
1,incremental.raw.changed.depth_1,16777216,5,31.602923,0.000001
1,incremental.raw.changed.depth_1,16777216,6,31.587064,0.000001
1,incremental.raw.changed.depth_1,16777216,7,31.728561,0.000001
